trait	strain	value	trait_input
PC1	CX11262	-2.39179280606784	EXT_BROOD_TOF_FLUOR
PC1	CX11264	0.966174480550894	EXT_BROOD_TOF_FLUOR
PC1	CX11271	1.05388841058659	EXT_BROOD_TOF_FLUOR
PC1	CX11276	2.11413081786944	EXT_BROOD_TOF_FLUOR
PC1	CX11285	-1.52839829011637	EXT_BROOD_TOF_FLUOR
PC1	CX11292	-0.455209915846118	EXT_BROOD_TOF_FLUOR
PC1	CX11307	-0.122826971114432	EXT_BROOD_TOF_FLUOR
PC1	CX11314	-1.97471749440959	EXT_BROOD_TOF_FLUOR
PC1	CX11315	-2.67339252919803	EXT_BROOD_TOF_FLUOR
PC1	DL200	0.311196344358686	EXT_BROOD_TOF_FLUOR
PC1	DL226	1.90241501709408	EXT_BROOD_TOF_FLUOR
PC1	DL238	-3.62947846140248	EXT_BROOD_TOF_FLUOR
PC1	ED3005	3.59137701421353	EXT_BROOD_TOF_FLUOR
PC1	ED3011	3.34390832033828	EXT_BROOD_TOF_FLUOR
PC1	ED3040	0.846826125105707	EXT_BROOD_TOF_FLUOR
PC1	ED3046	1.3444122856732	EXT_BROOD_TOF_FLUOR
PC1	ED3048	1.97428237967549	EXT_BROOD_TOF_FLUOR
PC1	ED3049	1.17424913097208	EXT_BROOD_TOF_FLUOR
PC1	ED3052	-0.907978572909989	EXT_BROOD_TOF_FLUOR
PC1	ED3073	0.462850237663423	EXT_BROOD_TOF_FLUOR
PC1	ED3077	-0.268498493744728	EXT_BROOD_TOF_FLUOR
PC1	EG4347	-1.30597189503375	EXT_BROOD_TOF_FLUOR
PC1	EG4349	0.514934232221831	EXT_BROOD_TOF_FLUOR
PC1	EG4724	2.66829859594303	EXT_BROOD_TOF_FLUOR
PC1	EG4725	-0.245537208079215	EXT_BROOD_TOF_FLUOR
PC1	EG4946	1.39949179160756	EXT_BROOD_TOF_FLUOR
PC1	JT11398	0.389883515264186	EXT_BROOD_TOF_FLUOR
PC1	JU1172	0.856970868083603	EXT_BROOD_TOF_FLUOR
PC1	JU1200	0.207614525244276	EXT_BROOD_TOF_FLUOR
PC1	JU1212	-0.689541051270503	EXT_BROOD_TOF_FLUOR
PC1	JU1213	-0.812998870671107	EXT_BROOD_TOF_FLUOR
PC1	JU1242	1.70172449962336	EXT_BROOD_TOF_FLUOR
PC1	JU1246	-2.39121931017584	EXT_BROOD_TOF_FLUOR
PC1	JU1395	0.495093586786844	EXT_BROOD_TOF_FLUOR
PC1	JU1409	1.66116293796012	EXT_BROOD_TOF_FLUOR
PC1	JU1440	0.433754906108592	EXT_BROOD_TOF_FLUOR
PC1	JU1491	-0.809343718729932	EXT_BROOD_TOF_FLUOR
PC1	JU1530	-0.0610895332676219	EXT_BROOD_TOF_FLUOR
PC1	JU1568	2.37201144485423	EXT_BROOD_TOF_FLUOR
PC1	JU1580	-3.752806564937	EXT_BROOD_TOF_FLUOR
PC1	JU1581	0.339036899534926	EXT_BROOD_TOF_FLUOR
PC1	JU1586	-0.22891636094503	EXT_BROOD_TOF_FLUOR
PC1	JU1652	1.51074139990487	EXT_BROOD_TOF_FLUOR
PC1	JU1896	-0.417075869900118	EXT_BROOD_TOF_FLUOR
PC1	JU258	-1.89822338722004	EXT_BROOD_TOF_FLUOR
PC1	JU310	0.410027322158147	EXT_BROOD_TOF_FLUOR
PC1	JU311	0.27216806920084	EXT_BROOD_TOF_FLUOR
PC1	JU323	0.289321867031384	EXT_BROOD_TOF_FLUOR
PC1	JU346	-2.58103826777226	EXT_BROOD_TOF_FLUOR
PC1	JU360	0.294301498629217	EXT_BROOD_TOF_FLUOR
PC1	JU367	-2.00257014307348	EXT_BROOD_TOF_FLUOR
PC1	JU393	0.0380747034640434	EXT_BROOD_TOF_FLUOR
PC1	JU394	0.144602046680956	EXT_BROOD_TOF_FLUOR
PC1	JU406	-0.06660784767806	EXT_BROOD_TOF_FLUOR
PC1	JU440	0.538620802447205	EXT_BROOD_TOF_FLUOR
PC1	JU561	0.72914148437596	EXT_BROOD_TOF_FLUOR
PC1	JU642	-0.362683910988543	EXT_BROOD_TOF_FLUOR
PC1	JU751	-0.967394753140509	EXT_BROOD_TOF_FLUOR
PC1	JU774	0.0329930870921167	EXT_BROOD_TOF_FLUOR
PC1	JU778	-1.4713673648263	EXT_BROOD_TOF_FLUOR
PC1	JU782	1.70936948909224	EXT_BROOD_TOF_FLUOR
PC1	JU792	-1.45600027472861	EXT_BROOD_TOF_FLUOR
PC1	JU830	-1.01352429549833	EXT_BROOD_TOF_FLUOR
PC1	JU847	-0.578233756439931	EXT_BROOD_TOF_FLUOR
PC1	KR314	3.52687238834949	EXT_BROOD_TOF_FLUOR
PC1	LKC34	-2.62935236950851	EXT_BROOD_TOF_FLUOR
PC1	LSJ1	-1.61643089981728	EXT_BROOD_TOF_FLUOR
PC1	MY1	-1.81281788269565	EXT_BROOD_TOF_FLUOR
PC1	MY10	1.47879928357565	EXT_BROOD_TOF_FLUOR
PC1	MY16	2.74110604600823	EXT_BROOD_TOF_FLUOR
PC1	MY18	0.231470957900983	EXT_BROOD_TOF_FLUOR
PC1	MY23	-1.07691884190868	EXT_BROOD_TOF_FLUOR
PC1	N2	0.168147480651941	EXT_BROOD_TOF_FLUOR
PC1	PB303	1.86192609506793	EXT_BROOD_TOF_FLUOR
PC1	PB306	-0.590570137192128	EXT_BROOD_TOF_FLUOR
PC1	PX179	-4.35211063933017	EXT_BROOD_TOF_FLUOR
PC1	RC301	2.34882201597727	EXT_BROOD_TOF_FLUOR
PC1	WN2002	0.998275357334803	EXT_BROOD_TOF_FLUOR
