date,experiment,round,assay,plate,condition,control,strain,row,col,trait,phenotype,.fitted,.se.fit,.hat,.sigma,.cooksd,.std.resid
20161017,top,2,dact,10,Dactinomycin,DMSO,ECA402,D,9,mean.green,3.33179487681712,32.9712354262133,0.998521619973268,0.0038877764219989,16.0449886889769,0.000169600680723011,0.208457386930879
20161017,top,2,dact,10,Dactinomycin,DMSO,ECA549,F,1,mean.green,-12.9876389871112,31.9876389871113,0.968733767104666,0.00365927638243202,16.0251834632748,0.00242452240613957,-0.812492639826367
20161017,top,2,dact,10,Dactinomycin,DMSO,ECA549,F,10,mean.green,-3.28763898711116,31.9876389871113,0.968733767104666,0.00365927638243202,16.0450257228894,0.000155358145894897,-0.205671137154713
20161017,top,2,dact,10,Dactinomycin,DMSO,ECA549,F,11,mean.green,-4.92513898711116,31.9876389871113,0.968733767104666,0.00365927638243202,16.0433363846521,0.000348660514869322,-0.30811136505418
20161017,top,2,dact,10,Dactinomycin,DMSO,ECA549,F,2,mean.green,-10.6376389871112,31.9876389871113,0.968733767104666,0.00365927638243202,16.0321643400423,0.00162650828761818,-0.665479182993544
20161017,top,2,dact,10,Dactinomycin,DMSO,ECA549,F,3,mean.green,-7.37894333493725,31.9876389871113,0.968733767104666,0.00365927638243202,16.0395431597734,0.000782625755754756,-0.461618709550063
20161017,top,2,dact,10,Dactinomycin,DMSO,ECA549,F,4,mean.green,0.0123610128888376,31.9876389871113,0.968733767104666,0.00365927638243202,16.0463833049478,2.19621019951707e-09,0.000773291589252385
20161017,top,2,dact,10,Dactinomycin,DMSO,ECA549,F,5,mean.green,-11.6543056537778,31.9876389871113,0.968733767104666,0.00365927638243202,16.0293150559473,0.00195226421449559,-0.729080749424765
20161017,top,2,dact,10,Dactinomycin,DMSO,ECA549,F,6,mean.green,-6.37360389939186,31.9876389871113,0.968733767104666,0.00365927638243202,16.0412803329995,0.000583896571693887,-0.398725762439473
20161017,top,2,dact,10,Dactinomycin,DMSO,ECA549,F,7,mean.green,-10.1969413126926,31.9876389871113,0.968733767104666,0.00365927638243202,16.0333185385324,0.00149453340007357,-0.637909613404409
20161017,top,2,dact,10,Dactinomycin,DMSO,ECA549,F,8,mean.green,-11.3013644773072,31.9876389871113,0.968733767104666,0.00365927638243202,16.0303337090575,0.00183580922782834,-0.707001131377282
20161017,top,2,dact,10,Dactinomycin,DMSO,ECA549,F,9,mean.green,-7.69816530290063,31.9876389871113,0.968733767104666,0.00365927638243202,16.0389383903808,0.000851805128576316,-0.481588890404222
20161017,top,2,dact,11,Dactinomycin,DMSO,N2,A,1,mean.green,15.9086634251841,29.4913365748159,0.893134175629043,0.00311042513024126,16.0145820595078,0.00308872588101204,0.99495476138747
20161017,top,2,dact,11,Dactinomycin,DMSO,N2,A,10,mean.green,-5.23601742587969,29.4913365748159,0.893134175629043,0.00311042513024126,16.0429414484053,0.00033459091627977,-0.327469400121932
20161017,top,2,dact,11,Dactinomycin,DMSO,N2,A,11,mean.green,-3.14887082139121,29.4913365748159,0.893134175629043,0.00311042513024126,16.045138600395,0.000121010113683669,-0.196935715654
20161017,top,2,dact,11,Dactinomycin,DMSO,N2,A,2,mean.green,13.5627174792382,29.4913365748159,0.893134175629043,0.00311042513024126,16.0232758388768,0.00224494347331887,0.848235327674293
20161017,top,2,dact,11,Dactinomycin,DMSO,N2,A,3,mean.green,8.07116342518414,29.4913365748159,0.893134175629043,0.00311042513024126,16.0382037738667,0.000795031363708771,0.504784233923184
20161017,top,2,dact,11,Dactinomycin,DMSO,N2,A,4,mean.green,-7.85975762744744,29.4913365748159,0.893134175629043,0.00311042513024126,16.0386267539593,0.000753928719786994,-0.491562557191369
20161017,top,2,dact,11,Dactinomycin,DMSO,N2,A,5,mean.green,0.204315599097179,29.4913365748159,0.893134175629043,0.00311042513024126,16.0463780839182,5.09465794260427e-07,0.0127782436974349
20161017,top,2,dact,11,Dactinomycin,DMSO,N2,A,6,mean.green,6.58974450626522,29.4913365748159,0.893134175629043,0.00311042513024126,16.040931304905,0.000529967372652788,0.412133785070609
20161017,top,2,dact,11,Dactinomycin,DMSO,N2,A,8,mean.green,11.8086634251841,29.4913365748159,0.893134175629043,0.00311042513024126,16.0288693380168,0.00170181939353394,0.73853381560073
20161017,top,2,dact,11,Dactinomycin,DMSO,N2,A,9,mean.green,-9.25133657481587,29.4913365748159,0.893134175629043,0.00311042513024126,16.0356359871783,0.00104453005931075,-0.57859426202579
20161017,top,2,dact,11,Dactinomycin,DMSO,CB4856,B,1,mean.green,-14.2876814511462,38.245128259657,1.15823950580744,0.00523098029757054,16.020682757865,0.00420773553230227,-0.894527716090547
20161017,top,2,dact,11,Dactinomycin,DMSO,CB4856,B,10,mean.green,-21.2336340067833,38.245128259657,1.15823950580744,0.00523098029757054,15.9895648621628,0.00929337736424923,-1.32940212849347
20161017,top,2,dact,11,Dactinomycin,DMSO,CB4856,B,11,mean.green,-17.5548627729312,38.245128259657,1.15823950580744,0.00523098029757054,16.0075690300409,0.00635213611137355,-1.09908044606449
20161017,top,2,dact,11,Dactinomycin,DMSO,CB4856,B,2,mean.green,-19.9951282596568,38.245128259657,1.15823950580744,0.00523098029757054,15.9960098568853,0.00824087461047139,-1.25186136576509
20161017,top,2,dact,11,Dactinomycin,DMSO,CB4856,B,3,mean.green,-19.4898091107207,38.245128259657,1.15823950580744,0.00523098029757054,15.9985275325137,0.00782960925449388,-1.22022418336147
20161017,top,2,dact,11,Dactinomycin,DMSO,CB4856,B,4,mean.green,-17.4860921150785,38.245128259657,1.15823950580744,0.00523098029757054,16.0078729071677,0.00630246498266841,-1.09477483078931
20161017,top,2,dact,11,Dactinomycin,DMSO,CB4856,B,5,mean.green,-15.5929543466134,38.245128259657,1.15823950580744,0.00523098029757054,16.0157677392925,0.00501166152673178,-0.976248657731744
20161017,top,2,dact,11,Dactinomycin,DMSO,CB4856,B,6,mean.green,-18.801946441475,38.245128259657,1.15823950580744,0.00523098029757054,16.0018505322789,0.00728669413542456,-1.17715825803214
20161017,top,2,dact,11,Dactinomycin,DMSO,CB4856,B,7,mean.green,-20.1370201515487,38.245128259657,1.15823950580744,0.00523098029757054,15.9952912415398,0.00835824942163311,-1.26074497857657
20161017,top,2,dact,11,Dactinomycin,DMSO,CB4856,B,8,mean.green,-16.4017547656809,38.245128259657,1.15823950580744,0.00523098029757054,16.0125058861433,0.00554505101330202,-1.02688629226436
20161017,top,2,dact,11,Dactinomycin,DMSO,CB4856,B,9,mean.green,-20.9117949263235,38.245128259657,1.15823950580744,0.00523098029757054,15.9912771539134,0.00901379216652341,-1.30925232472182
20161017,top,2,dact,11,Dactinomycin,DMSO,ECA402,D,1,mean.green,7.32876457378682,32.9712354262133,0.998521619973268,0.0038877764219989,16.0396343446733,0.000820602093453316,0.458532163283307
20161017,top,2,dact,11,Dactinomycin,DMSO,ECA402,D,10,mean.green,0.899134944157193,32.9712354262133,0.998521619973268,0.0038877764219989,16.0462817609441,1.23515321154087e-05,0.0562553602148233
20161017,top,2,dact,11,Dactinomycin,DMSO,ECA402,D,11,mean.green,15.9699410443751,32.9712354262133,0.998521619973268,0.0038877764219989,16.0143113213228,0.00389652713238378,0.999176810887851
20161017,top,2,dact,11,Dactinomycin,DMSO,ECA402,D,2,mean.green,0.0287645737868194,32.9712354262133,0.998521619973268,0.0038877764219989,16.0463832201943,1.2641161087194e-08,0.00179968698838657
20161017,top,2,dact,11,Dactinomycin,DMSO,ECA402,D,3,mean.green,-2.49396269894045,32.9712354262133,0.998521619973268,0.0038877764219989,16.0456019200004,9.50278681035349e-05,-0.156037501270443
20161017,top,2,dact,11,Dactinomycin,DMSO,ECA402,D,4,mean.green,-7.14770601444847,32.9712354262133,0.998521619973268,0.0038877764219989,16.0399637610738,0.000780556675414726,-0.447204036685911
20161017,top,2,dact,11,Dactinomycin,DMSO,ECA402,D,5,mean.green,3.92706965853258,32.9712354262133,0.998521619973268,0.0038877764219989,16.0444457931591,0.000235617904207596,0.245701404071813
20161017,top,2,dact,11,Dactinomycin,DMSO,ECA402,D,6,mean.green,2.12876457378682,32.9712354262133,0.998521619973268,0.0038877764219989,16.0458140149442,6.92351037532109e-05,0.13318848153898
20161017,top,2,dact,11,Dactinomycin,DMSO,ECA402,D,7,mean.green,4.87086983694472,32.9712354262133,0.998521619973268,0.0038877764219989,16.043402484495,0.000362480065204002,0.304751293470959
20161017,top,2,dact,11,Dactinomycin,DMSO,ECA402,D,8,mean.green,-1.66890984481783,32.9712354262133,0.998521619973268,0.0038877764219989,16.046033414655,4.2553651450412e-05,-0.104417167963921
20161017,top,2,dact,11,Dactinomycin,DMSO,ECA402,D,9,mean.green,0.866999867904464,32.9712354262133,0.998521619973268,0.0038877764219989,16.0462888909693,1.14844219759156e-05,0.0542447940569007
20161017,top,2,dact,11,Dactinomycin,DMSO,ECA549,F,10,mean.green,-1.38108161006198,31.9876389871113,0.968733767104666,0.00365927638243202,16.0461437568379,2.74160239260081e-05,-0.0863989709206185
20161017,top,2,dact,11,Dactinomycin,DMSO,ECA549,F,11,mean.green,-10.0730048407697,31.9876389871113,0.968733767104666,0.00365927638243202,16.0336343201186,0.00145842422976535,-0.630156281844817
20161017,top,2,dact,11,Dactinomycin,DMSO,ECA549,F,2,mean.green,5.43341364446778,31.9876389871113,0.968733767104666,0.00365927638243202,16.0426749688422,0.000424337412327931,0.339908477564187
20161017,top,2,dact,11,Dactinomycin,DMSO,ECA549,F,3,mean.green,-9.9651670769988,31.9876389871113,0.968733767104666,0.00365927638243202,16.0339059365845,0.00142736470851452,-0.623410068045208
20161017,top,2,dact,11,Dactinomycin,DMSO,ECA549,F,4,mean.green,-0.515416764888941,31.9876389871113,0.968733767104666,0.00365927638243202,16.0463499582155,3.81841271012065e-06,-0.0322439150280485
20161017,top,2,dact,11,Dactinomycin,DMSO,ECA549,F,5,mean.green,-10.3013644773072,31.9876389871113,0.968733767104666,0.00365927638243202,16.0330494731553,0.00152530007790051,-0.644442213576081
20161017,top,2,dact,11,Dactinomycin,DMSO,ECA549,F,6,mean.green,-6.24404924352142,31.9876389871113,0.968733767104666,0.00365927638243202,16.041485710364,0.000560400384409325,-0.390620963372111
20161017,top,2,dact,11,Dactinomycin,DMSO,ECA549,F,7,mean.green,-11.296149625409,31.9876389871113,0.968733767104666,0.00365927638243202,16.0303485247739,0.00183411540324901,-0.706674895886037
20161017,top,2,dact,11,Dactinomycin,DMSO,ECA549,F,8,mean.green,-13.2754087712838,31.9876389871113,0.968733767104666,0.00365927638243202,16.0242329395527,0.00253315398711413,-0.830495206100094
20161017,top,2,dact,11,Dactinomycin,DMSO,ECA549,F,9,mean.green,-10.297162796635,31.9876389871113,0.968733767104666,0.00365927638243202,16.0330603525745,0.00152405606466951,-0.644179360980278
20161017,top,2,dact,2,Dactinomycin,DMSO,N2,A,1,q10.green,6.50176458272262,4.09823541727751,0.155770376197029,0.00331750680367726,2.67826204607954,0.019302018516581,2.40809639646069
20161017,top,2,dact,2,Dactinomycin,DMSO,N2,A,10,q10.green,3.10176458272249,4.09823541727751,0.155770376197029,0.00331750680367726,2.702712821464,0.00439296671309576,1.1488186044404
20161017,top,2,dact,2,Dactinomycin,DMSO,N2,A,11,q10.green,-2.09823541727751,4.09823541727751,0.155770376197029,0.00331750680367726,2.70660000518752,0.00201024353448741,-0.777135665708201
20161017,top,2,dact,2,Dactinomycin,DMSO,N2,A,2,q10.green,9.30176458272249,4.09823541727751,0.155770376197029,0.00331750680367726,2.64476571771968,0.0395067163891934,3.44514869577142
20161017,top,2,dact,2,Dactinomycin,DMSO,N2,A,3,q10.green,-0.0982354172775055,4.09823541727751,0.155770376197029,0.00331750680367726,2.70986801292732,4.40632407734489e-06,-0.0363840233433541
20161017,top,2,dact,2,Dactinomycin,DMSO,N2,A,4,q10.green,8.40176458272249,4.09823541727751,0.155770376197029,0.00331750680367726,2.65687548648162,0.0322315554133953,3.11181045670724
20161017,top,2,dact,2,Dactinomycin,DMSO,N2,A,5,q10.green,0.901764582722494,4.09823541727751,0.155770376197029,0.00331750680367726,2.70927054415295,0.000371301407395361,0.333991797839069
20161017,top,2,dact,2,Dactinomycin,DMSO,N2,A,6,q10.green,-2.09823541727751,4.09823541727751,0.155770376197029,0.00331750680367726,2.70660000518752,0.00201024353448741,-0.777135665708201
20161017,top,2,dact,2,Dactinomycin,DMSO,N2,A,8,q10.green,4.40176458272249,4.09823541727751,0.155770376197029,0.00331750680367726,2.69543153267656,0.00884695606375443,1.63030717197755
20161017,top,2,dact,2,Dactinomycin,DMSO,CB4856,B,1,q10.green,-0.701593617202834,5.20159361720284,0.197708065075971,0.00534430033441826,2.70950845522139,0.00036354539550161,-0.260117926782508
20161017,top,2,dact,2,Dactinomycin,DMSO,CB4856,B,10,q10.green,-3.20159361720283,5.20159361720284,0.197708065075971,0.00534430033441826,2.70222813266597,0.00757041697122995,-1.18700038553251
20161017,top,2,dact,2,Dactinomycin,DMSO,CB4856,B,11,q10.green,-2.70159361720283,5.20159361720284,0.197708065075971,0.00534430033441826,2.70443235470815,0.00539047992333076,-1.00162389378251
20161017,top,2,dact,2,Dactinomycin,DMSO,CB4856,B,2,q10.green,-2.20159361720283,5.20159361720284,0.197708065075971,0.00534430033441826,2.70626181662033,0.00357982424180832,-0.816247402032507
20161017,top,2,dact,2,Dactinomycin,DMSO,CB4856,B,3,q10.green,-2.20159361720283,5.20159361720284,0.197708065075971,0.00534430033441826,2.70626181662033,0.00357982424180832,-0.816247402032507
20161017,top,2,dact,2,Dactinomycin,DMSO,CB4856,B,4,q10.green,-3.00159361720283,5.20159361720284,0.197708065075971,0.00534430033441826,2.7031548478801,0.00665412838810506,-1.11284978883251
20161017,top,2,dact,2,Dactinomycin,DMSO,CB4856,B,5,q10.green,-3.20159361720283,5.20159361720284,0.197708065075971,0.00534430033441826,2.70222813266597,0.00757041697122995,-1.18700038553251
20161017,top,2,dact,2,Dactinomycin,DMSO,CB4856,B,6,q10.green,-1.20159361720283,5.20159361720284,0.197708065075971,0.00534430033441826,2.70879934176733,0.00106635697789375,-0.445494418532507
20161017,top,2,dact,2,Dactinomycin,DMSO,CB4856,B,7,q10.green,-2.20159361720283,5.20159361720284,0.197708065075971,0.00534430033441826,2.70626181662033,0.00357982424180832,-0.816247402032507
20161017,top,2,dact,2,Dactinomycin,DMSO,CB4856,B,8,q10.green,0.398406382797165,5.20159361720284,0.197708065075971,0.00534430033441826,2.70975693500166,0.000117230323885111,0.147710355067492
20161017,top,2,dact,2,Dactinomycin,DMSO,CB4856,B,9,q10.green,-3.20159361720283,5.20159361720284,0.197708065075971,0.00534430033441826,2.70222813266597,0.00757041697122995,-1.18700038553251
20161017,top,2,dact,2,Dactinomycin,DMSO,ECA402,D,1,q10.green,-0.499268763805659,5.49926876380567,0.209022439397989,0.00597348680123522,2.70968936132837,0.000206035875799962,-0.185163957327025
20161017,top,2,dact,2,Dactinomycin,DMSO,ECA402,D,3,q10.green,-1.29926876380566,5.49926876380567,0.209022439397989,0.00597348680123522,2.70861648747955,0.00139531432083112,-0.481860199111701
20161017,top,2,dact,2,Dactinomycin,DMSO,ECA402,D,4,q10.green,1.50073123619434,5.49926876380567,0.209022439397989,0.00597348680123522,2.70819575010418,0.00186157226805597,0.556576647134665
20161017,top,2,dact,2,Dactinomycin,DMSO,ECA402,D,5,q10.green,3.50073123619434,5.49926876380567,0.209022439397989,0.00597348680123522,2.70072405481218,0.0101295836672176,1.29831725159635
20161017,top,2,dact,2,Dactinomycin,DMSO,ECA402,D,6,q10.green,-0.499268763805659,5.49926876380567,0.209022439397989,0.00597348680123522,2.70968936132837,0.000206035875799962,-0.185163957327025
20161017,top,2,dact,2,Dactinomycin,DMSO,ECA402,D,7,q10.green,4.50073123619434,5.49926876380567,0.209022439397989,0.00597348680123522,2.69473244032415,0.0167432674943879,1.6691875538272
20161017,top,2,dact,2,Dactinomycin,DMSO,ECA549,F,1,q10.green,-0.543626140015944,2.54362614001595,0.0966810249758894,0.00127798152831935,2.70965590962885,5.17699892438496e-05,-0.201140285114689
20161017,top,2,dact,2,Dactinomycin,DMSO,ECA549,F,10,q10.green,1.05637385998406,2.54362614001595,0.0966810249758894,0.00127798152831935,2.70904709595178,0.000195484669322289,0.390855633576903
20161017,top,2,dact,2,Dactinomycin,DMSO,ECA549,F,11,q10.green,-0.243626140015944,2.54362614001595,0.0966810249758894,0.00127798152831935,2.70983114954085,1.03974102591829e-05,-0.0901410503600157
20161017,top,2,dact,2,Dactinomycin,DMSO,ECA549,F,2,q10.green,-0.443626140015944,2.54362614001595,0.0966810249758894,0.00127798152831935,2.70972916410428,3.44755869413005e-05,-0.164140540196465
20161017,top,2,dact,2,Dactinomycin,DMSO,ECA549,F,3,q10.green,1.05637385998406,2.54362614001595,0.0966810249758894,0.00127798152831935,2.70904709595178,0.000195484669322289,0.390855633576903
20161017,top,2,dact,2,Dactinomycin,DMSO,ECA549,F,4,q10.green,1.05637385998406,2.54362614001595,0.0966810249758894,0.00127798152831935,2.70904709595178,0.000195484669322289,0.390855633576903
20161017,top,2,dact,2,Dactinomycin,DMSO,ECA549,F,5,q10.green,1.25637385998406,2.54362614001595,0.0966810249758894,0.00127798152831935,2.70870377899486,0.000276512771869978,0.464855123413352
20161017,top,2,dact,2,Dactinomycin,DMSO,ECA549,F,6,q10.green,0.456373859984056,2.54362614001595,0.0966810249758894,0.00127798152831935,2.70972065123718,3.64853850630681e-05,0.168857164067556
20161017,top,2,dact,2,Dactinomycin,DMSO,ECA549,F,7,q10.green,3.25637385998406,2.54362614001595,0.0966810249758894,0.00127798152831935,2.70199607891452,0.00185757317836545,1.20485002177784
20161017,top,2,dact,2,Dactinomycin,DMSO,ECA549,F,8,q10.green,0.956373859984056,2.54362614001595,0.0966810249758894,0.00127798152831935,2.70919647402292,0.000160225932009935,0.353855888658678
20161017,top,2,dact,2,Dactinomycin,DMSO,ECA549,F,9,q10.green,1.45637385998406,2.54362614001595,0.0966810249758894,0.00127798152831935,2.70830102838198,0.000371555044981641,0.538854613249801
20161017,top,2,dact,4,Dactinomycin,DMSO,N2,A,1,q10.green,-0.0982354172775055,4.09823541727751,0.155770376197029,0.00331750680367726,2.70986801292732,4.40632407734489e-06,-0.0363840233433541
20161017,top,2,dact,4,Dactinomycin,DMSO,N2,A,10,q10.green,-0.0982354172775055,4.09823541727751,0.155770376197029,0.00331750680367726,2.70986801292732,4.40632407734489e-06,-0.0363840233433541
20161017,top,2,dact,4,Dactinomycin,DMSO,N2,A,11,q10.green,0.401764582722495,4.09823541727751,0.155770376197029,0.00331750680367726,2.70975517758191,7.37027250260988e-05,0.148803887247858
20161017,top,2,dact,4,Dactinomycin,DMSO,N2,A,2,q10.green,-2.09823541727751,4.09823541727751,0.155770376197029,0.00331750680367726,2.70660000518752,0.00201024353448741,-0.777135665708201
20161017,top,2,dact,4,Dactinomycin,DMSO,N2,A,3,q10.green,2.90176458272249,4.09823541727751,0.155770376197029,0.00331750680367726,2.70360773000118,0.0038447189510775,1.07474344020392
20161017,top,2,dact,4,Dactinomycin,DMSO,N2,A,4,q10.green,1.7017645827225,4.09823541727751,0.155770376197029,0.00331750680367726,2.70772123502136,0.00132232804454084,0.630292454785009
20161017,top,2,dact,4,Dactinomycin,DMSO,N2,A,5,q10.green,-0.498235417277506,4.09823541727751,0.155770376197029,0.00331750680367726,2.70969062293787,0.000113346845941108,-0.184534351816324
20161017,top,2,dact,4,Dactinomycin,DMSO,N2,A,6,q10.green,5.90176458272249,4.09823541727751,0.155770376197029,0.00331750680367726,2.68385452163679,0.0159039137092159,2.18587090375119
20161017,top,2,dact,4,Dactinomycin,DMSO,N2,A,7,q10.green,-1.09823541727751,4.09823541727751,0.155770376197029,0.00331750680367726,2.70897832211864,0.000550720366441362,-0.406759844525777
20161017,top,2,dact,4,Dactinomycin,DMSO,N2,A,8,q10.green,-2.09823541727751,4.09823541727751,0.155770376197029,0.00331750680367726,2.70660000518752,0.00201024353448741,-0.777135665708201
20161017,top,2,dact,4,Dactinomycin,DMSO,N2,A,9,q10.green,0.301764582722495,4.09823541727751,0.155770376197029,0.00331750680367726,2.70980748480771,4.15792623227075e-05,0.111766305129615
20161017,top,2,dact,4,Dactinomycin,DMSO,CB4856,B,1,q10.green,-2.20159361720283,5.20159361720284,0.197708065075971,0.00534430033441826,2.70626181662033,0.00357982424180832,-0.816247402032507
20161017,top,2,dact,4,Dactinomycin,DMSO,CB4856,B,10,q10.green,-2.20159361720283,5.20159361720284,0.197708065075971,0.00534430033441826,2.70626181662033,0.00357982424180832,-0.816247402032507
20161017,top,2,dact,4,Dactinomycin,DMSO,CB4856,B,11,q10.green,-0.301593617202834,5.20159361720284,0.197708065075971,0.00534430033441826,2.70980742369903,6.71787133791678e-05,-0.111816733382508
20161017,top,2,dact,4,Dactinomycin,DMSO,CB4856,B,2,q10.green,-3.20159361720283,5.20159361720284,0.197708065075971,0.00534430033441826,2.70222813266597,0.00757041697122995,-1.18700038553251
20161017,top,2,dact,4,Dactinomycin,DMSO,CB4856,B,3,q10.green,-2.60159361720283,5.20159361720284,0.197708065075971,0.00534430033441826,2.70482820132417,0.00499880627771612,-0.964548595432507
20161017,top,2,dact,4,Dactinomycin,DMSO,CB4856,B,4,q10.green,-3.20159361720283,5.20159361720284,0.197708065075971,0.00534430033441826,2.70222813266597,0.00757041697122995,-1.18700038553251
20161017,top,2,dact,4,Dactinomycin,DMSO,CB4856,B,5,q10.green,-2.20159361720283,5.20159361720284,0.197708065075971,0.00534430033441826,2.70626181662033,0.00357982424180832,-0.816247402032507
20161017,top,2,dact,4,Dactinomycin,DMSO,CB4856,B,6,q10.green,-2.20159361720283,5.20159361720284,0.197708065075971,0.00534430033441826,2.70626181662033,0.00357982424180832,-0.816247402032507
20161017,top,2,dact,4,Dactinomycin,DMSO,CB4856,B,7,q10.green,-3.20159361720283,5.20159361720284,0.197708065075971,0.00534430033441826,2.70222813266597,0.00757041697122995,-1.18700038553251
20161017,top,2,dact,4,Dactinomycin,DMSO,CB4856,B,8,q10.green,-3.20159361720283,5.20159361720284,0.197708065075971,0.00534430033441826,2.70222813266597,0.00757041697122995,-1.18700038553251
20161017,top,2,dact,4,Dactinomycin,DMSO,CB4856,B,9,q10.green,-3.20159361720283,5.20159361720284,0.197708065075971,0.00534430033441826,2.70222813266597,0.00757041697122995,-1.18700038553251
20161017,top,2,dact,4,Dactinomycin,DMSO,ECA402,D,1,q10.green,-0.299268763805659,5.49926876380567,0.209022439397989,0.00597348680123522,2.70980842217545,7.4028139714811e-05,-0.110989896880856
20161017,top,2,dact,4,Dactinomycin,DMSO,ECA402,D,10,q10.green,-3.19926876380566,5.49926876380567,0.209022439397989,0.00597348680123522,2.70223441008126,0.00846010022595833,-1.18651377335031
20161017,top,2,dact,4,Dactinomycin,DMSO,ECA402,D,11,q10.green,-0.599268763805659,5.49926876380567,0.209022439397989,0.00597348680123522,2.70960746307429,0.000296836525118433,-0.222250987550109
20161017,top,2,dact,4,Dactinomycin,DMSO,ECA402,D,2,q10.green,-2.49926876380566,5.49926876380567,0.209022439397989,0.00597348680123522,2.70521479041548,0.00516297449044954,-0.926904561788715
20161017,top,2,dact,4,Dactinomycin,DMSO,ECA402,D,3,q10.green,2.50073123619434,5.49926876380567,0.209022439397989,0.00597348680123522,2.7052093299577,0.00516901859177357,0.927446949365509
20161017,top,2,dact,4,Dactinomycin,DMSO,ECA402,D,4,q10.green,-2.39926876380566,5.49926876380567,0.209022439397989,0.00597348680123522,2.7055805603596,0.00475808127830305,-0.88981753156563
20161017,top,2,dact,4,Dactinomycin,DMSO,ECA402,D,5,q10.green,-2.49926876380566,5.49926876380567,0.209022439397989,0.00597348680123522,2.70521479041548,0.00516297449044954,-0.926904561788715
20161017,top,2,dact,4,Dactinomycin,DMSO,ECA402,D,6,q10.green,-2.89926876380566,5.49926876380567,0.209022439397989,0.00597348680123522,2.70360178232015,0.00694785921420812,-1.07525268268105
20161017,top,2,dact,4,Dactinomycin,DMSO,ECA402,D,7,q10.green,-3.49926876380566,5.49926876380567,0.209022439397989,0.00597348680123522,2.70073171214593,0.0101211219253639,-1.29777486401956
20161017,top,2,dact,4,Dactinomycin,DMSO,ECA402,D,8,q10.green,-0.499268763805659,5.49926876380567,0.209022439397989,0.00597348680123522,2.70968936132837,0.000206035875799962,-0.185163957327025
20161017,top,2,dact,4,Dactinomycin,DMSO,ECA402,D,9,q10.green,-2.49926876380566,5.49926876380567,0.209022439397989,0.00597348680123522,2.70521479041548,0.00516297449044954,-0.926904561788715
20161017,top,2,dact,4,Dactinomycin,DMSO,ECA549,F,1,q10.green,2.25637385998406,2.54362614001595,0.0966810249758894,0.00127798152831935,2.70609509989686,0.000891865843068035,0.834852572595597
20161017,top,2,dact,4,Dactinomycin,DMSO,ECA549,F,10,q10.green,-0.543626140015944,2.54362614001595,0.0966810249758894,0.00127798152831935,2.70965590962885,5.17699892438496e-05,-0.201140285114689
20161017,top,2,dact,4,Dactinomycin,DMSO,ECA549,F,11,q10.green,0.456373859984056,2.54362614001595,0.0966810249758894,0.00127798152831935,2.70972065123718,3.64853850630681e-05,0.168857164067556
20161017,top,2,dact,4,Dactinomycin,DMSO,ECA549,F,2,q10.green,0.456373859984056,2.54362614001595,0.0966810249758894,0.00127798152831935,2.70972065123718,3.64853850630681e-05,0.168857164067556
20161017,top,2,dact,4,Dactinomycin,DMSO,ECA549,F,3,q10.green,-0.543626140015944,2.54362614001595,0.0966810249758894,0.00127798152831935,2.70965590962885,5.17699892438496e-05,-0.201140285114689
20161017,top,2,dact,4,Dactinomycin,DMSO,ECA549,F,4,q10.green,0.456373859984056,2.54362614001595,0.0966810249758894,0.00127798152831935,2.70972065123718,3.64853850630681e-05,0.168857164067556
20161017,top,2,dact,4,Dactinomycin,DMSO,ECA549,F,5,q10.green,-0.543626140015944,2.54362614001595,0.0966810249758894,0.00127798152831935,2.70965590962885,5.17699892438496e-05,-0.201140285114689
20161017,top,2,dact,4,Dactinomycin,DMSO,ECA549,F,6,q10.green,-0.543626140015944,2.54362614001595,0.0966810249758894,0.00127798152831935,2.70965590962885,5.17699892438496e-05,-0.201140285114689
20161017,top,2,dact,4,Dactinomycin,DMSO,ECA549,F,7,q10.green,-0.543626140015944,2.54362614001595,0.0966810249758894,0.00127798152831935,2.70965590962885,5.17699892438496e-05,-0.201140285114689
20161017,top,2,dact,4,Dactinomycin,DMSO,ECA549,F,8,q10.green,0.456373859984056,2.54362614001595,0.0966810249758894,0.00127798152831935,2.70972065123718,3.64853850630681e-05,0.168857164067556
20161017,top,2,dact,4,Dactinomycin,DMSO,ECA549,F,9,q10.green,-0.543626140015944,2.54362614001595,0.0966810249758894,0.00127798152831935,2.70965590962885,5.17699892438496e-05,-0.201140285114689
20161017,top,2,dact,6,Dactinomycin,DMSO,N2,A,1,q10.green,2.90176458272249,4.09823541727751,0.155770376197029,0.00331750680367726,2.70360773000118,0.0038447189510775,1.07474344020392
20161017,top,2,dact,6,Dactinomycin,DMSO,N2,A,10,q10.green,2.00176458272249,4.09823541727751,0.155770376197029,0.00331750680367726,2.70689441075736,0.00182964253920793,0.741405201139735
20161017,top,2,dact,6,Dactinomycin,DMSO,N2,A,11,q10.green,3.90176458272249,4.09823541727751,0.155770376197029,0.00331750680367726,2.69853300889598,0.00695124141144161,1.44511926138634
20161017,top,2,dact,6,Dactinomycin,DMSO,N2,A,2,q10.green,5.4017645827225,4.09823541727751,0.155770376197029,0.00331750680367726,2.68809384024286,0.0133232922126416,2.00068299315997
20161017,top,2,dact,6,Dactinomycin,DMSO,N2,A,3,q10.green,10.2017645827225,4.09823541727751,0.155770376197029,0.00331750680367726,2.63136017543502,0.0475215767567939,3.77848693483561
